license_type,dba_name,account_business_street,license_number,account_business_city,account_business_state_province,account_business_zip_postal_code,classification,full_address,lon,lat
Pharmacy,CVS/pharmacy #18060,9070 St. Charles Rock Rd,2020017484,Saint Louis,Missouri,63114,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"9070 St. Charles Rock Rd, Saint Louis, Missouri, 63114",-90.3544458,38.7113682
Pharmacy,CVS/pharmacy #18086,1960 Wentzville Parkway,2020015836,Wentzville,Missouri,63385,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1960 Wentzville Parkway, Wentzville, Missouri, 63385",-90.8736953,38.8145954
Pharmacy,CVS/pharmacy #18080,1400 Forum Blvd,2020015839,Columbia,Missouri,65203,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1400 Forum Blvd, Columbia, Missouri, 65203",-92.35837599999999,38.934943
Pharmacy,CVS/pharmacy #18044,1020 Loughborough Ave,2020017258,Saint Louis,Missouri,63111,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1020 Loughborough Ave, Saint Louis, Missouri, 63111",-90.2633218,38.5564616
Pharmacy,Wash U - Village Square Pharmacy,Village Square ShoppingSte 1/Rm 103,2022047374,Hazelwood,Missouri,63042,Class A (Community/Ambulatory); Class J (Shared Services),"Village Square ShoppingSte 1/Rm 103, Hazelwood, Missouri, 63042",-90.3663214,38.7838325
Pharmacy,Rogers Pharmacy,102 W 1st St,2022046854,Stanberry,Missouri,64489,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"102 W 1st St, Stanberry, Missouri, 64489",-94.541888,40.2142406
Pharmacy,Greenfield Pharmacy,105 N Grand St Ste 1,2019013472,Greenfield,Missouri,65661,Class A (Community/Ambulatory); Class C (Long-Term Care),"105 N Grand St Ste 1, Greenfield, Missouri, 65661",-93.8467414,37.4183371
Pharmacy,North End Family Pharmacy,1000 5th Avenue,2019012137,Saint Joseph,Missouri,64505,Class A (Community/Ambulatory); Class C (Long-Term Care),"1000 5th Avenue, Saint Joseph, Missouri, 64505",-94.8478694,39.7874623
Pharmacy,Prescription Drug Store #1,410 Ward Ave,2019000921,Caruthersville,Missouri,63830,Class A (Community/Ambulatory); Class C (Long-Term Care),"410 Ward Ave, Caruthersville, Missouri, 63830",-89.6553033,36.1913554
Pharmacy,Prescription Drug Store #2,308 E Main St,2019000922,Hayti,Missouri,63851,Class A (Community/Ambulatory); Class C (Long-Term Care),"308 E Main St, Hayti, Missouri, 63851",-89.74868599999999,36.2321412
Pharmacy,Summit Pharmacy,140 Northstar Dr,2023000158,Holts Summit,Missouri,65043,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"140 Northstar Dr, Holts Summit, Missouri, 65043",-92.11426879999999,38.6560729
Pharmacy,Summers Pharmacy of Kearney Corp,101 W State Route 92 Ste A,2020014168,Kearney,Missouri,64060,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"101 W State Route 92 Ste A, Kearney, Missouri, 64060",-94.3626839,39.3676255
Pharmacy,SSM Health Pharmacy at Saint Louis University Hospital,1225 S Grand Blvd,2020020657,Saint Louis,Missouri,63104,Class A (Community/Ambulatory); Class B (Hospital Pharmacy); Class J (Shared Services),"1225 S Grand Blvd, Saint Louis, Missouri, 63104",-90.2384793,38.6243232
Pharmacy,APO Pharmacy,1636 S Glenstone Ave Ste 108,2024007163,Springfield,Missouri,65804,Class A (Community/Ambulatory); Class C (Long-Term Care),"1636 S Glenstone Ave Ste 108, Springfield, Missouri, 65804",-93.2617022,37.1842041
Pharmacy,Mercy Pharmacy Jackson,2600 E Main St Ste 113,2024008582,Jackson,Missouri,63755,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"2600 E Main St Ste 113, Jackson, Missouri, 63755",-89.6373131,37.3810898
Pharmacy,Soleo Health Inc.,"702 Spirit 40 Park Drive, Suite 120",2024010363,Chesterfield,Missouri,63005,Class A (Community/Ambulatory); Class J (Shared Services); Class M (Specialty Bleeding Disorder),"702 Spirit 40 Park Drive, Suite 120, Chesterfield, Missouri, 63005",-90.63951639999999,38.6704398
Pharmacy,TJ Pharmacy,3900 S Grand Blvd,2019011691,Saint Louis,Missouri,63118,Class A (Community/Ambulatory),"3900 S Grand Blvd, Saint Louis, Missouri, 63118",-90.2439065,38.5861005
Pharmacy,Script Partner Pharmacy LLC,"400 S. Woods Mill Road, Ste 105",2020027842,Chesterfield,Missouri,63017,Class A (Community/Ambulatory); Class J (Shared Services),"400 S. Woods Mill Road, Ste 105, Chesterfield, Missouri, 63017",-90.51197570000001,38.6453962
Pharmacy,The Medicine Shoppe,149 Pond Fort Trail,2016042103,Lake Saint Louis,Missouri,63367,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"149 Pond Fort Trail, Lake Saint Louis, Missouri, 63367",-90.7877176,38.7633363
Pharmacy,Genoa Healthcare LLC,255 Spencer Rd Ste 202,2017001167,Saint Peters,Missouri,63376,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"255 Spencer Rd Ste 202, Saint Peters, Missouri, 63376",-90.60400949999999,38.7881373
Pharmacy,Alps Specialty Pharmacy,"105 S Ridgecrest Ave, Suite 3A",2016042467,Nixa,Missouri,65714,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class H (Sterile Product Compounding); Class J (Shared Services),"105 S Ridgecrest Ave, Suite 3A, Nixa, Missouri, 65714",-93.28518439999999,37.0428554
Pharmacy,Mercy Pharmacy Crestwood,9555 Watson Rd Ste A,2023009949,Saint Louis,Missouri,63126,Class A (Community/Ambulatory); Class J (Shared Services),"9555 Watson Rd Ste A, Saint Louis, Missouri, 63126",-90.37948770000001,38.5582051
Pharmacy,Mercy Pharmacy Troy,890 East Cherry St,2023015294,Troy,Missouri,63379,Class A (Community/Ambulatory); Class J (Shared Services),"890 East Cherry St, Troy, Missouri, 63379",-90.9700944,38.9827976
Pharmacy,Neighborhood LTC Pharmacy,11861 Westline Industrial Dr #700B,2023021666,Saint Louis,Missouri,63146,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"11861 Westline Industrial Dr #700B, Saint Louis, Missouri, 63146",-90.4375118,38.7030957
Pharmacy,Stadium Pharmacy,4811 S Arrowhead Dr,2016039188,Independence,Missouri,64055,Class A (Community/Ambulatory),"4811 S Arrowhead Dr, Independence, Missouri, 64055",-94.3585349,39.03023779999999
Pharmacy,Winfield Pharmacy Inc,37 Winfield Plaza,2016040479,Winfield,Missouri,63389,Class A (Community/Ambulatory); Class C (Long-Term Care),"37 Winfield Plaza, Winfield, Missouri, 63389",-90.7476908,38.9912977
Pharmacy,Bowling Green Pharmacy,8 North Court,2016042401,Bowling Green,Missouri,63334,Class A (Community/Ambulatory); Class C (Long-Term Care),"8 North Court, Bowling Green, Missouri, 63334",-91.1955285,39.3423088
Pharmacy,Family Drug,3308 Georgia St,2016042402,Louisiana,Missouri,63353,Class A (Community/Ambulatory); Class C (Long-Term Care),"3308 Georgia St, Louisiana, Missouri, 63353",-91.0704643,39.4329059
Pharmacy,John's Pharmacy Poplar Bluff,909 West Pine,2016042382,Poplar Bluff,Missouri,63901,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"909 West Pine, Poplar Bluff, Missouri, 63901",-90.40268909999999,36.7587561
Pharmacy,Evans Drugs,675 3rd St,2016042638,Osceola,Missouri,64776,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"675 3rd St, Osceola, Missouri, 64776",-93.702244,38.0468912
Pharmacy,CraftedRx,609 N State Hwy 47 Suite C,2020032962,Warrenton,Missouri,63383,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"609 N State Hwy 47 Suite C, Warrenton, Missouri, 63383",-91.14238183388706,38.81857499690073
Pharmacy,Genoa Healthcare LLC,1430 Olive Street Room P,2020035371,Saint Louis,Missouri,63103,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1430 Olive Street Room P, Saint Louis, Missouri, 63103",-90.20130759999999,38.6301034
Pharmacy,Lakeland Pharmacy #4,16269 US Hwy 160,2024020066,Forsyth,Missouri,65653,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"16269 US Hwy 160, Forsyth, Missouri, 65653",-93.1199012,36.6850612
Pharmacy,Marionville Pharmacy,201 S US Highway 60,2024020963,Marionville,Missouri,65705,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"201 S US Highway 60, Marionville, Missouri, 65705",-93.6353775,36.993845
Pharmacy,A & R Pharmacy,445 E Mill St Ste A,2017000012,Liberty,Missouri,64068,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding),"445 E Mill St Ste A, Liberty, Missouri, 64068",-94.41488439999999,39.2444801
Pharmacy,Ste. Genevieve Pharmacy,575 Pine Drive,2020032354,Sainte Genevieve,Missouri,63670,Class A (Community/Ambulatory); Class J (Shared Services),"575 Pine Drive, Sainte Genevieve, Missouri, 63670",-90.05373209999999,37.9697566
Pharmacy,Mizzou Pharmacy - Battle,7115 East St Charles Rd,2020034547,Columbia,Missouri,65202,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"7115 East St Charles Rd, Columbia, Missouri, 65202",-92.22830530000002,38.96950289999999
Pharmacy,Big Tree Pharmacy,206 Corporate Lake Dr,2020037192,Columbia,Missouri,65203,Class A (Community/Ambulatory),"206 Corporate Lake Dr, Columbia, Missouri, 65203",-92.3369652,38.8954019
Pharmacy,Browns Pharmacy,375 Trimmer Ln,2023016160,Ellington,Missouri,63638,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"375 Trimmer Ln, Ellington, Missouri, 63638",-90.9667283,37.2440314
Pharmacy,The Pharmacy @ Pleasant Hope,5492 Hwy H Ste E,2017004711,Pleasant Hope,Missouri,65725,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"5492 Hwy H Ste E, Pleasant Hope, Missouri, 65725",-93.27378499999999,37.451016
Pharmacy,Walgreens #15822,1142 N Desloge Dr,2017006078,Desloge,Missouri,63601,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1142 N Desloge Dr, Desloge, Missouri, 63601",-90.51245899999999,37.8807279
Pharmacy,"Linn Drug #15826, Powered by Walgreens",304 E Main St,2017006077,Linn,Missouri,65051,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"304 E Main St, Linn, Missouri, 65051",-91.8514951,38.48544200000001
Pharmacy,"Strauser Drugs #15827, Powered by Walgreens",6 E Springfield Rd,2017006068,Sullivan,Missouri,63080,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"6 E Springfield Rd, Sullivan, Missouri, 63080",-91.1603088,38.2141654
Pharmacy,Walgreens #21312,26 W Karsch Blvd,2017006075,Farmington,Missouri,63640,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"26 W Karsch Blvd, Farmington, Missouri, 63640",-90.4209333,37.7869369
Pharmacy,Curant Health STL,"6155 S Grand Blvd, Ste 100",2024035061,Saint Louis,Missouri,63111,Class A (Community/Ambulatory),"6155 S Grand Blvd, Ste 100, Saint Louis, Missouri, 63111",-90.2592676,38.5644022
Pharmacy,Medicine Shoppe 0128,7922 Mackenzie Rd,2024025802,Affton,Missouri,63123,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"7922 Mackenzie Rd, Affton, Missouri, 63123",-90.3201287,38.5663698
Pharmacy,Medicine Shoppe 1985,8640 Commercial Blvd,2024025803,Pevely,Missouri,63070,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"8640 Commercial Blvd, Pevely, Missouri, 63070",-90.3963771,38.2923315
Pharmacy,Noble Drug of Lebanon,521 E. Elm Street,2023024722,Lebanon,Missouri,65536,Class A (Community/Ambulatory); Class J (Shared Services),"521 E. Elm Street, Lebanon, Missouri, 65536",-92.65320799999999,37.6809204
Pharmacy,Ozark Center Pharmacy II,3220 Wisconsin Ave Ste A,2023030212,Joplin,Missouri,64804,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"3220 Wisconsin Ave Ste A, Joplin, Missouri, 64804",-94.50373599999999,37.053782
Pharmacy,Mize Drug Wellness & Compounding,202 Old Highway 7 Rd,2024020347,Garden City,Missouri,64747,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"202 Old Highway 7 Rd, Garden City, Missouri, 64747",-94.19009969999999,38.5628084
Pharmacy,Phillips Pharmacy LLC,7278 State Hwy 14 E,2020041290,Sparta,Missouri,65753,Class A (Community/Ambulatory),"7278 State Hwy 14 E, Sparta, Missouri, 65753",-93.08671609999999,37.0007749
Pharmacy,Mizzou Pharmacy - Old 63,1601 Old 63 S,2020041791,Columbia,Missouri,65201,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1601 Old 63 S, Columbia, Missouri, 65201",-92.3127133,38.9307198
Pharmacy,Genoa Healthcare LLC,7001 Blue Ridge Blvd Ste P,2020041693,Raytown,Missouri,64133,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"7001 Blue Ridge Blvd Ste P, Raytown, Missouri, 64133",-94.4820647,38.9969348
Pharmacy,Winkelmann Drug,3300 Meramec St,2024040308,Saint Louis,Missouri,63118,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3300 Meramec St, Saint Louis, Missouri, 63118",-90.24112749999999,38.5803514
Pharmacy,Infinium Pharmacy,1617 Manufacturers Dr,2017015429,Fenton,Missouri,63026,Class A (Community/Ambulatory); Class C (Long-Term Care); Class H (Sterile Product Compounding); Class J (Shared Services),"1617 Manufacturers Dr, Fenton, Missouri, 63026",-90.4446025,38.5344746
Pharmacy,Carpenters Pharmacy Center,1403 Hampton Ave,2023032911,Saint Louis,Missouri,63139,Class A (Community/Ambulatory),"1403 Hampton Ave, Saint Louis, Missouri, 63139",-90.289627,38.6255797
Pharmacy,CVS/Pharmacy #18101,375 South Highway 185,2023041485,Sullivan,Missouri,63080,Class A (Community/Ambulatory); Class J (Shared Services),"375 South Highway 185, Sullivan, Missouri, 63080",-91.1507659,38.2220214
Pharmacy,Centerstone Pharmacy,3401 Berrywood Suite 102,2023044185,Columbia,Missouri,65201,Class A (Community/Ambulatory); Class C (Long-Term Care),"3401 Berrywood Suite 102, Columbia, Missouri, 65201",-92.2871696,38.958815
Pharmacy,"BioPlus Specialty Pharmacy Services, LLC","100 South 4th St, Suite 1000",2023044219,Saint Louis,Missouri,63102,Class A (Community/Ambulatory); Class J (Shared Services); Class M (Specialty Bleeding Disorder),"100 South 4th St, Suite 1000, Saint Louis, Missouri, 63102",-90.1889411,38.6237433
Pharmacy,Horizon Health Pharmacy,1520 S Brentwood Blvd,2023039827,Brentwood,Missouri,63144,Class A (Community/Ambulatory),"1520 S Brentwood Blvd, Brentwood, Missouri, 63144",-90.3461193,38.6274422
Pharmacy,Genoa Healthcare LLC,"902 Edmond Street, Suite 202",2023038179,Saint Joseph,Missouri,64501,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"902 Edmond Street, Suite 202, Saint Joseph, Missouri, 64501",-94.84898559999999,39.7655028
Pharmacy,Parkland Pharmacy,137 Front St,2021002681,Greenville,Missouri,63944,Class A (Community/Ambulatory); Class J (Shared Services); Class R (Remote Dispensing Site Pharmacy),"137 Front St, Greenville, Missouri, 63944",-90.45137419999999,37.1263081
Pharmacy,Arthur Center Pharmacy,340 Kelly Parkway,2023036537,Mexico,Missouri,65265,Class A (Community/Ambulatory); Class C (Long-Term Care),"340 Kelly Parkway, Mexico, Missouri, 65265",-91.88727899999999,39.1446866
Pharmacy,Community Care Pharmacy,1511 Christy Drive,2023040764,Jefferson City,Missouri,65101,Class A (Community/Ambulatory),"1511 Christy Drive, Jefferson City, Missouri, 65101",-92.1893242,38.5597582
Pharmacy,Mercy Pharmacy Perryville,"212 Hospital Lane, Suite 102",2023040154,Perryville,Missouri,63775,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"212 Hospital Lane, Suite 102, Perryville, Missouri, 63775",-89.86557119999999,37.7328451
Pharmacy,Alps Long Term Care Pharmacy,105 S Ridgecrest,2017018438,Nixa,Missouri,65714,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"105 S Ridgecrest, Nixa, Missouri, 65714",-93.28518439999999,37.0428554
Pharmacy,Summers Pharmacy 12 Inc,2422 S 7 Hwy,2021007938,Blue Springs,Missouri,64014,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"2422 S 7 Hwy, Blue Springs, Missouri, 64014",-94.27246339999999,38.9940055
Pharmacy,Sikeston Pharmacy,102 Hospitality Drive Suite B,2021009345,Sikeston,Missouri,63801,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"102 Hospitality Drive Suite B, Sikeston, Missouri, 63801",-89.5797154,36.8586996
Pharmacy,EverCare Pharmacy,21748 US Hwy 65,2024044093,Princeton,Missouri,64673,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"21748 US Hwy 65, Princeton, Missouri, 64673",-93.57771679999999,40.398536
Pharmacy,Affinia Healthcare Pharmacy,3396 Pershall Rd,2024006107,Saint Louis,Missouri,63135,Class A (Community/Ambulatory); Class J (Shared Services),"3396 Pershall Rd, Saint Louis, Missouri, 63135",-90.2829775,38.7686336
Pharmacy,Mercy Pharmacy New Ballas,701 S. New Ballas Rd,2017022766,Saint Louis,Missouri,63141,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"701 S. New Ballas Rd, Saint Louis, Missouri, 63141",-90.445382,38.6409021
Pharmacy,Mercy Pharmacy Clayton-Clarkson,15945 Clayton Rd Ste 140,2017022763,Ballwin,Missouri,63011,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"15945 Clayton Rd Ste 140, Ballwin, Missouri, 63011",-90.5883044,38.6054548
Pharmacy,Mercy Pharmacy St. Louis Lobby,615 S New Ballas Rd,2017022759,Saint Louis,Missouri,63141,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"615 S New Ballas Rd, Saint Louis, Missouri, 63141",-90.4456862,38.6473625
Pharmacy,Walgreens Specialty Pharmacy #16534,1500 E Sunshine Ste.148,2017028222,Springfield,Missouri,65804,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"1500 E Sunshine Ste.148, Springfield, Missouri, 65804",-93.26881569999999,37.181303
